Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
2017-10-18 03:00:00,3.216,7.239,9.091,6.454,88.86,23.580
2017-10-18 03:30:00,3.152,5.032,9.524,6.581,88.60,23.580
2017-10-18 04:00:00,3.298,6.578,9.524,6.211,92.55,23.630
2017-10-18 04:30:00,3.108,5.515,9.091,6.052,88.60,23.630
2017-10-18 05:00:00,3.288,5.146,9.524,6.230,94.22,23.630
2017-10-18 05:30:00,3.282,5.781,9.091,6.122,92.47,23.630
2017-10-18 06:00:00,3.175,5.587,10.000,6.232,93.08,23.630
2017-10-18 06:30:00,2.998,5.530,9.524,6.178,99.32,23.630
2017-10-18 07:00:00,3.106,5.558,10.000,6.167,94.05,23.580
2017-10-18 07:30:00,3.229,6.044,9.524,6.655,91.76,23.580
2017-10-18 08:00:00,3.230,4.967,9.524,6.269,84.91,23.580
2017-10-18 08:30:00,3.036,6.846,9.524,6.140,90.09,23.580
2017-10-18 09:00:00,3.005,4.772,10.000,6.294,88.77,23.580
2017-10-18 09:30:00,2.989,5.608,9.524,6.435,93.08,23.580
2017-10-18 10:00:00,3.152,5.361,10.000,6.552,90.71,23.580
2017-10-18 10:30:00,2.893,4.599,9.524,6.652,103.10,23.630
2017-10-18 11:00:00,3.008,5.910,9.524,6.414,93.87,23.580
2017-10-18 11:30:00,2.996,4.578,9.524,6.209,89.83,23.580
2017-10-18 12:00:00,3.052,5.522,10.526,6.456,86.05,23.580
2017-10-18 12:30:00,3.191,5.635,10.000,6.538,95.63,23.580
2017-10-18 13:00:00,2.980,5.359,10.000,6.053,89.65,23.580
2017-10-18 13:30:00,3.077,5.671,9.524,5.970,95.46,23.630
2017-10-18 14:00:00,2.992,5.845,9.091,6.283,90.27,23.580
2017-10-18 14:30:00,3.093,4.790,10.000,6.677,94.84,23.580
2017-10-18 15:00:00,3.165,5.196,9.524,6.262,99.85,23.580
2017-10-18 15:30:00,3.033,6.329,10.000,6.158,88.25,23.630
2017-10-18 16:00:00,3.086,6.816,9.524,6.299,98.00,23.580
2017-10-18 16:30:00,3.173,5.120,10.000,6.350,99.24,23.630
2017-10-18 17:00:00,2.951,5.826,10.000,6.317,91.50,23.580
2017-10-18 17:30:00,3.009,5.026,9.524,6.384,94.75,23.580
2017-10-18 18:00:00,3.382,6.584,9.524,6.802,92.99,23.540
2017-10-18 18:30:00,3.096,5.631,10.000,6.279,95.81,23.540
2017-10-18 19:00:00,3.077,4.978,10.000,6.240,92.03,23.490
2017-10-18 19:30:00,3.187,6.431,10.000,6.512,92.29,23.490
2017-10-18 20:00:00,3.136,5.434,10.000,6.421,99.50,23.490
2017-10-18 20:30:00,2.796,4.920,9.524,5.977,100.64,23.490
2017-10-18 21:00:00,2.961,5.806,9.524,5.959,86.75,23.440
2017-10-18 21:30:00,3.180,4.686,10.000,6.447,89.30,23.440
2017-10-18 22:00:00,2.939,5.170,10.000,6.116,98.80,23.440
2017-10-18 22:30:00,2.937,4.828,10.000,6.388,99.76,23.400
2017-10-18 23:00:00,2.921,5.845,9.091,6.536,96.07,23.400
2017-10-18 23:30:00,3.050,4.509,9.524,6.390,101.17,23.350
2017-10-19 00:00:00,2.893,5.735,9.524,6.054,97.74,23.350
2017-10-19 00:30:00,2.910,6.926,9.524,5.912,90.62,23.310
2017-10-19 01:00:00,2.983,5.035,9.524,6.139,90.09,23.310
2017-10-19 01:30:00,2.700,5.585,10.000,5.944,90.27,23.310
2017-10-19 02:00:00,2.913,4.657,9.524,6.521,91.94,23.310
2017-10-19 02:30:00,2.631,4.864,9.524,6.130,88.60,23.310
2017-10-19 03:00:00,2.739,4.896,8.333,6.426,98.00,23.310
2017-10-19 03:30:00,2.797,5.159,9.524,6.014,98.53,23.310
2017-10-19 04:00:00,2.588,4.017,9.524,6.035,97.65,23.310
2017-10-19 04:30:00,2.518,4.392,9.524,6.145,95.72,23.310
2017-10-19 05:00:00,2.738,4.885,9.524,6.422,91.32,23.310
2017-10-19 05:30:00,2.493,4.127,9.091,6.144,94.75,23.310
2017-10-19 06:00:00,2.562,4.351,9.524,5.901,86.31,23.310
2017-10-19 06:30:00,2.517,5.400,9.091,5.875,92.38,23.260
2017-10-19 07:00:00,2.550,4.891,9.091,5.842,87.54,23.260
2017-10-19 07:30:00,2.601,3.767,9.524,6.002,91.15,23.260
2017-10-19 08:00:00,2.604,4.258,9.524,6.322,86.14,23.260
2017-10-19 08:30:00,2.480,4.446,9.524,6.203,89.21,23.260
2017-10-19 09:00:00,2.346,3.716,9.091,6.186,79.10,23.220
2017-10-19 09:30:00,2.402,4.188,9.091,6.365,88.69,23.260
2017-10-19 10:00:00,2.415,4.260,9.091,5.886,80.77,23.260
2017-10-19 10:30:00,2.572,4.487,9.091,6.303,80.42,23.260
2017-10-19 11:00:00,2.444,4.400,9.091,6.261,84.55,23.260
2017-10-19 11:30:00,2.557,4.460,9.524,6.542,76.11,23.220
2017-10-19 12:00:00,2.415,3.830,9.091,6.069,88.42,23.220
2017-10-19 12:30:00,2.327,4.078,10.000,6.051,92.20,23.220
2017-10-19 13:00:00,2.375,4.310,9.091,5.847,82.18,23.260
2017-10-19 13:30:00,2.251,4.000,9.091,5.985,77.52,23.260
2017-10-19 14:00:00,2.473,4.089,8.696,6.380,88.95,23.260
2017-10-19 14:30:00,2.317,3.661,9.091,6.107,87.46,23.310
2017-10-19 15:00:00,2.114,4.036,8.696,5.873,90.27,23.260
2017-10-19 15:30:00,2.427,3.816,9.091,6.298,82.44,23.260
2017-10-19 16:00:00,2.319,4.097,9.524,6.045,88.25,23.220
2017-10-19 16:30:00,2.208,3.773,9.091,5.903,89.30,23.170
2017-10-19 17:00:00,2.153,3.490,9.091,5.842,90.09,23.130
2017-10-19 17:30:00,2.099,3.694,9.091,5.717,89.65,23.080
2017-10-19 18:00:00,2.084,3.847,9.524,5.962,78.05,22.990
2017-10-19 18:30:00,2.122,4.130,8.696,5.737,92.55,22.900
2017-10-19 19:00:00,2.072,3.346,9.524,5.607,100.03,22.860
2017-10-19 19:30:00,1.903,3.222,9.524,5.771,85.43,22.810
2017-10-19 20:00:00,2.049,3.942,9.091,5.950,87.81,22.770
2017-10-19 20:30:00,1.896,2.954,10.000,5.595,78.93,22.770
2017-10-19 21:00:00,1.862,2.987,9.091,5.534,88.25,22.770
2017-10-19 21:30:00,2.031,3.350,8.696,5.743,89.65,22.680
2017-10-19 22:00:00,1.931,3.145,9.091,5.613,84.82,22.720
2017-10-19 22:30:00,2.047,3.431,8.696,5.548,93.52,22.680
2017-10-19 23:00:00,1.993,2.830,8.696,5.642,83.15,22.680
2017-10-19 23:30:00,2.071,3.785,9.524,6.025,88.95,22.680
2017-10-20 00:00:00,1.989,3.288,9.091,5.710,84.55,22.630
2017-10-20 00:30:00,2.126,3.168,9.091,6.280,88.33,22.630
2017-10-20 01:00:00,2.034,3.421,9.524,5.937,89.92,22.630
2017-10-20 01:30:00,2.002,3.066,9.091,6.060,86.84,22.630
2017-10-20 02:00:00,1.809,2.786,9.091,5.775,92.55,22.630
2017-10-20 02:30:00,2.031,3.367,9.091,5.774,80.07,22.630
2017-10-20 03:00:00,1.956,3.363,9.524,6.107,90.00,22.590
2017-10-20 03:30:00,1.891,2.847,9.091,5.551,86.58,22.630
2017-10-20 04:00:00,1.903,3.133,8.696,5.631,82.18,22.590
2017-10-20 04:30:00,1.918,3.601,9.524,5.848,78.75,22.590
2017-10-20 05:00:00,1.817,3.113,9.091,5.570,90.18,22.590
2017-10-20 05:30:00,1.804,3.041,9.091,6.061,75.41,22.590
2017-10-20 06:00:00,1.874,3.123,9.091,5.953,79.10,22.540
2017-10-20 06:30:00,1.743,2.919,9.091,5.797,90.80,22.540
2017-10-20 07:00:00,1.851,3.609,9.091,5.934,86.31,22.540
2017-10-20 07:30:00,1.644,2.707,9.524,6.003,83.68,22.540
2017-10-20 08:00:00,1.672,3.241,9.524,5.925,73.65,22.590
2017-10-20 08:30:00,1.582,2.740,9.524,5.460,76.64,22.590
2017-10-20 09:00:00,1.626,2.759,9.091,5.726,83.15,22.590
2017-10-20 09:30:00,1.653,2.615,9.091,5.598,90.53,22.630
2017-10-20 10:00:00,1.621,2.698,9.091,5.681,73.92,22.630
2017-10-20 10:30:00,1.610,3.234,8.333,5.681,85.70,22.630
2017-10-20 11:00:00,1.493,2.324,8.696,5.500,85.35,22.680
2017-10-20 11:30:00,1.522,2.594,9.091,5.432,90.09,22.770
2017-10-20 12:00:00,1.617,2.586,9.091,6.258,81.65,22.770
2017-10-20 12:30:00,1.440,2.491,8.000,6.149,73.83,22.900
2017-10-20 13:00:00,1.396,2.241,8.696,6.371,81.39,22.990
2017-10-20 13:30:00,1.586,2.683,9.091,6.503,83.41,23.080
2017-10-20 14:00:00,1.517,2.298,8.696,6.447,80.77,23.130
2017-10-20 14:30:00,1.480,2.749,8.696,6.175,84.29,23.170
2017-10-20 15:00:00,1.440,2.418,8.696,6.436,92.11,23.220
2017-10-20 15:30:00,1.451,2.297,9.524,6.022,82.00,23.220
2017-10-20 16:00:00,1.384,2.334,9.524,5.540,68.73,23.170
2017-10-20 16:30:00,1.366,2.292,8.696,5.666,92.64,23.170
2017-10-20 17:00:00,1.379,2.436,9.091,5.475,83.94,23.130
2017-10-20 17:30:00,1.375,2.029,9.091,5.616,84.55,23.170
2017-10-20 18:00:00,1.314,2.291,9.091,5.042,83.15,23.040
2017-10-20 18:30:00,1.423,2.793,9.091,4.941,79.54,22.990
2017-10-20 19:00:00,1.380,2.632,9.091,4.955,81.74,23.040
2017-10-20 19:30:00,1.386,2.358,9.091,5.094,86.05,22.990
2017-10-20 20:00:00,1.213,2.144,9.091,4.548,75.94,22.900
2017-10-20 20:30:00,1.317,2.305,8.696,4.636,86.93,22.900
2017-10-20 21:00:00,1.271,2.218,8.333,4.541,88.77,22.860
2017-10-20 21:30:00,1.221,2.769,8.333,4.428,96.07,22.860
2017-10-20 22:00:00,1.257,2.533,8.333,4.360,80.16,22.860
2017-10-20 22:30:00,1.197,2.506,8.696,4.308,94.84,22.860
2017-10-20 23:00:00,1.152,2.246,8.000,4.041,88.42,22.810
2017-10-20 23:30:00,1.176,2.518,9.091,4.199,88.86,22.810
2017-10-21 00:00:00,1.235,2.528,9.524,4.132,90.27,22.810
2017-10-21 00:30:00,1.235,2.389,8.333,4.382,93.96,22.770
2017-10-21 01:00:00,1.155,2.405,8.333,4.180,91.85,22.770
2017-10-21 01:30:00,1.209,2.250,8.333,4.292,78.84,22.770
2017-10-21 02:00:00,1.214,2.110,9.091,4.239,98.80,22.720
2017-10-21 02:30:00,1.182,2.345,8.696,4.352,94.84,22.720
2017-10-21 03:00:00,1.221,2.058,8.333,4.570,86.93,22.720
2017-10-21 03:30:00,1.302,2.209,9.091,4.857,83.50,22.720
2017-10-21 04:00:00,1.218,2.235,8.696,4.750,94.14,22.720
2017-10-21 04:30:00,1.271,2.101,9.091,5.206,90.53,22.680
2017-10-21 05:00:00,1.243,2.302,8.696,5.042,85.52,22.680
2017-10-21 05:30:00,1.184,1.834,8.333,4.886,82.53,22.680
2017-10-21 06:00:00,1.201,2.040,8.696,4.997,91.59,22.680
2017-10-21 06:30:00,1.133,2.257,8.696,4.678,87.54,22.680
2017-10-21 07:00:00,1.154,2.113,8.696,5.314,86.22,22.720
2017-10-21 07:30:00,1.048,1.596,9.091,5.417,92.03,22.680
2017-10-21 08:00:00,1.137,2.096,8.696,5.084,84.20,22.680
2017-10-21 08:30:00,1.122,1.955,9.091,4.510,80.07,22.680
2017-10-21 09:00:00,1.244,2.206,8.696,4.589,84.47,22.680
2017-10-21 09:30:00,1.294,2.364,9.091,4.405,85.96,22.630
2017-10-21 10:00:00,1.409,2.562,8.696,4.686,86.75,22.630
2017-10-21 10:30:00,1.380,2.651,8.333,4.602,89.92,22.630
2017-10-21 11:00:00,1.415,2.357,8.696,4.610,192.25,22.630
2017-10-21 11:30:00,1.518,2.986,4.762,4.625,194.71,22.630
2017-10-21 12:00:00,1.714,2.912,5.263,4.651,172.64,22.630
2017-10-21 12:30:00,1.762,2.974,5.714,4.952,169.74,22.590
2017-10-21 13:00:00,2.013,3.110,6.061,5.302,145.30,22.590
2017-10-21 13:30:00,2.366,4.200,10.000,5.845,158.58,22.540
2017-10-21 14:00:00,2.491,4.398,10.000,6.085,162.62,22.540
2017-10-21 14:30:00,2.625,4.375,10.000,5.945,154.97,22.540
2017-10-21 15:00:00,2.731,5.005,9.091,6.037,157.61,22.540
2017-10-21 15:30:00,2.923,4.952,8.696,6.261,159.10,22.540
2017-10-21 16:00:00,2.868,4.974,10.000,6.183,161.39,22.540
2017-10-21 16:30:00,3.004,5.136,9.524,6.454,160.60,22.500
2017-10-21 17:00:00,3.019,5.234,11.111,6.445,162.53,22.450
2017-10-21 17:30:00,2.961,5.778,11.111,6.789,158.75,22.450
2017-10-21 18:00:00,2.930,4.892,11.111,6.480,159.46,22.410
2017-10-21 18:30:00,3.220,5.347,10.000,6.867,155.68,22.410
2017-10-21 19:00:00,2.998,4.822,11.111,6.679,162.44,22.360
2017-10-21 19:30:00,2.787,5.463,10.526,6.220,161.21,22.320
2017-10-21 20:00:00,2.965,4.569,10.526,6.514,161.74,22.320
2017-10-21 20:30:00,2.817,5.048,10.526,6.280,162.53,22.320
2017-10-21 21:00:00,2.738,4.914,10.000,6.284,160.07,22.270
2017-10-21 21:30:00,2.650,4.522,10.526,6.354,159.98,22.270
2017-10-21 22:00:00,2.627,3.933,9.524,5.850,157.17,22.270
2017-10-21 22:30:00,2.701,4.906,10.526,6.013,157.17,22.320
2017-10-21 23:00:00,2.626,4.025,10.526,6.148,155.85,22.270
2017-10-21 23:30:00,2.361,4.027,10.000,5.745,152.42,22.270
2017-10-22 00:00:00,2.588,3.649,10.000,6.201,154.97,22.270
2017-10-22 00:30:00,2.436,3.968,10.000,5.975,158.75,22.270
2017-10-22 01:00:00,2.236,3.815,10.000,5.523,157.52,22.270
2017-10-22 01:30:00,2.166,4.119,10.000,5.720,161.83,22.320
2017-10-22 02:00:00,2.339,3.800,10.526,5.938,160.86,22.360
2017-10-22 02:30:00,2.272,3.516,10.000,5.989,156.91,22.360
2017-10-22 03:00:00,2.162,3.475,10.526,5.737,156.20,22.410
2017-10-22 03:30:00,2.235,3.655,10.000,5.760,162.27,22.410
2017-10-22 04:00:00,2.405,3.646,10.526,6.562,162.53,22.410
2017-10-22 04:30:00,2.277,3.812,9.524,5.881,158.66,22.680
2017-10-22 05:00:00,2.204,3.302,9.524,5.755,162.71,22.770
2017-10-22 05:30:00,2.053,3.695,10.000,5.711,158.93,22.720
2017-10-22 06:00:00,2.092,3.642,10.000,5.411,159.28,22.720
2017-10-22 06:30:00,2.127,3.106,9.524,5.617,158.14,22.770
2017-10-22 07:00:00,2.064,3.459,9.091,5.506,156.82,22.770
2017-10-22 07:30:00,1.998,3.473,9.524,5.368,159.37,22.770
2017-10-22 08:00:00,1.939,3.914,9.091,5.325,160.33,22.860
2017-10-22 08:30:00,1.911,3.107,10.526,5.201,163.68,22.900
2017-10-22 09:00:00,1.812,2.993,10.000,5.295,159.54,22.900
2017-10-22 09:30:00,1.720,2.883,10.000,5.096,163.24,22.950
2017-10-22 10:00:00,1.602,2.720,10.000,4.895,158.84,22.990
2017-10-22 10:30:00,1.718,2.966,9.524,5.123,155.76,23.080
2017-10-22 11:00:00,1.760,2.745,10.000,5.373,158.49,23.220
2017-10-22 11:30:00,1.671,2.930,9.524,5.124,152.33,23.260
2017-10-22 12:00:00,1.779,2.898,9.524,5.681,158.31,23.400
2017-10-22 12:30:00,1.740,3.335,9.091,5.378,158.14,23.440
2017-10-22 13:00:00,1.745,3.376,10.000,5.374,159.19,23.490
2017-10-22 13:30:00,1.688,3.267,10.000,5.238,163.94,23.580
2017-10-22 14:00:00,1.704,2.689,10.000,5.725,161.48,23.580
2017-10-22 14:30:00,1.752,2.900,9.524,5.553,150.14,23.580
2017-10-22 15:00:00,1.585,2.663,9.524,5.432,154.36,23.580
2017-10-22 15:30:00,1.569,2.924,8.696,5.224,151.98,23.580
2017-10-22 16:00:00,1.646,2.501,9.524,5.279,157.26,23.580
2017-10-22 16:30:00,1.675,2.566,9.524,5.364,155.41,23.580
2017-10-22 17:00:00,1.537,2.747,8.696,5.167,153.57,23.580
2017-10-22 17:30:00,1.692,2.745,9.091,5.314,146.18,23.580
2017-10-22 18:00:00,1.520,3.303,8.333,5.126,157.08,23.540
2017-10-22 18:30:00,1.615,2.997,9.524,5.121,153.83,23.540
2017-10-22 19:00:00,1.560,2.767,9.091,5.273,154.97,23.540
2017-10-22 19:30:00,1.499,2.757,8.333,5.047,149.87,23.540
2017-10-22 20:00:00,1.619,3.017,8.333,5.404,159.54,23.580
2017-10-22 20:30:00,1.468,2.381,9.091,4.923,157.43,23.580
2017-10-22 21:00:00,1.491,2.490,8.000,5.083,154.88,23.580
2017-10-22 21:30:00,1.449,2.516,8.333,5.018,153.30,23.580
2017-10-22 22:00:00,1.449,2.581,8.333,5.189,152.16,23.540
2017-10-22 22:30:00,1.409,2.567,9.091,5.212,155.76,23.540
2017-10-22 23:00:00,1.353,2.531,8.333,5.296,159.54,23.540
2017-10-22 23:30:00,1.401,2.511,9.091,5.162,151.81,23.540
2017-10-23 00:00:00,1.356,2.195,8.696,5.330,151.89,23.540
2017-10-23 00:30:00,1.419,2.402,8.000,5.583,150.22,23.490
2017-10-23 01:00:00,1.322,2.241,8.333,5.312,145.21,23.490
2017-10-23 01:30:00,1.334,2.364,8.000,5.505,136.07,23.490
2017-10-23 02:00:00,1.320,2.195,8.333,5.439,142.84,23.490
2017-10-23 02:30:00,1.260,2.191,9.091,5.498,149.87,23.490
2017-10-23 03:00:00,1.185,2.161,8.333,5.219,142.66,23.490
2017-10-23 03:30:00,1.191,1.994,8.696,5.217,141.08,23.490
2017-10-23 04:00:00,1.177,2.022,9.091,5.330,141.70,23.490
2017-10-23 04:30:00,1.191,2.122,8.000,5.519,132.82,23.440
2017-10-23 05:00:00,1.147,2.014,8.000,5.423,128.07,23.490
2017-10-23 05:30:00,1.133,2.020,8.696,5.437,135.28,23.490
2017-10-23 06:00:00,1.087,1.641,8.000,5.460,135.54,23.490
2017-10-23 06:30:00,1.044,1.763,8.333,5.148,135.02,23.440
2017-10-23 07:00:00,1.045,1.963,8.696,5.182,138.27,23.440
2017-10-23 07:30:00,1.062,1.609,8.000,5.050,138.97,23.440
2017-10-23 08:00:00,1.059,1.656,8.333,5.017,132.38,23.440
2017-10-23 08:30:00,0.995,1.631,7.692,4.561,133.87,23.400
2017-10-23 09:00:00,0.925,1.589,8.333,4.582,134.93,23.440
2017-10-23 09:30:00,0.922,1.792,8.333,4.712,139.68,23.440
2017-10-23 10:00:00,0.933,1.583,8.696,4.944,121.21,23.440
2017-10-23 10:30:00,0.946,1.715,8.696,5.154,130.71,23.440
2017-10-23 11:00:00,0.915,1.620,8.000,5.300,136.95,23.580
2017-10-23 11:30:00,-99.9,-99.9,-99.9,-99.9,136.07,23.810
2017-10-23 12:00:00,0.856,1.591,8.000,4.288,135.10,23.810
2017-10-23 12:30:00,0.955,1.446,8.333,4.491,137.13,23.580
2017-10-23 13:00:00,0.941,1.482,8.333,4.308,129.48,23.580
2017-10-23 13:30:00,1.014,1.838,14.286,4.676,130.80,23.580
2017-10-23 14:00:00,0.891,1.652,7.692,4.433,149.61,23.580
2017-10-23 14:30:00,0.932,1.530,14.286,5.012,154.27,23.580
2017-10-23 15:00:00,1.019,1.860,14.286,5.065,131.24,23.580
2017-10-23 15:30:00,0.998,1.704,14.286,5.535,153.83,23.540
2017-10-23 16:00:00,0.959,1.613,14.286,5.427,147.41,23.580
2017-10-23 16:30:00,1.032,1.991,14.286,5.728,153.92,23.540
2017-10-23 17:00:00,0.988,1.490,14.286,6.145,148.38,23.540
2017-10-23 17:30:00,1.033,1.949,8.696,5.973,130.88,23.540
2017-10-23 18:00:00,1.065,1.673,14.286,5.900,149.52,23.540
2017-10-23 18:30:00,1.077,2.146,13.333,5.504,151.19,23.540
2017-10-23 19:00:00,1.139,2.018,14.286,6.054,152.69,23.540
2017-10-23 19:30:00,1.071,1.884,13.333,6.063,149.61,23.490
2017-10-23 20:00:00,1.138,2.138,13.333,6.521,153.92,23.400
2017-10-23 20:30:00,1.025,1.664,14.286,6.247,152.95,23.400
2017-10-23 21:00:00,1.082,1.785,12.500,6.173,158.75,23.440
2017-10-23 21:30:00,1.109,1.867,13.333,5.690,156.47,23.490
2017-10-23 22:00:00,1.052,1.967,13.333,4.816,156.03,23.440
2017-10-23 22:30:00,1.089,1.837,14.286,4.912,143.02,23.440
2017-10-23 23:00:00,1.146,1.897,12.500,5.172,151.98,23.400
2017-10-23 23:30:00,1.104,1.882,11.765,5.006,147.24,23.400
2017-10-24 00:00:00,1.167,2.148,13.333,5.236,158.84,23.400
2017-10-24 00:30:00,1.095,1.851,15.385,5.425,155.85,23.350
2017-10-24 01:00:00,1.164,2.079,14.286,5.718,152.69,23.350
2017-10-24 01:30:00,1.128,2.122,13.333,5.792,155.15,23.350
2017-10-24 02:00:00,1.115,1.787,14.286,5.983,153.65,23.310
2017-10-24 02:30:00,1.139,1.823,13.333,6.720,153.57,23.310
2017-10-24 03:00:00,1.117,1.865,14.286,6.367,157.61,23.310
2017-10-24 03:30:00,1.049,2.448,13.333,5.962,154.62,23.310
2017-10-24 04:00:00,1.094,2.113,14.286,5.381,155.15,23.310
2017-10-24 04:30:00,1.079,1.832,13.333,5.124,151.63,23.260
2017-10-24 05:00:00,1.137,2.137,14.286,5.512,155.50,23.310
2017-10-24 05:30:00,1.089,2.136,13.333,5.340,153.57,23.260
2017-10-24 06:00:00,1.074,1.772,13.333,5.430,156.03,23.260
2017-10-24 06:30:00,1.049,1.991,13.333,5.335,156.38,23.260
2017-10-24 07:00:00,0.952,1.737,13.333,5.120,155.94,23.310
2017-10-24 07:30:00,1.076,2.201,13.333,5.880,155.06,23.310
2017-10-24 08:00:00,1.005,1.610,13.333,5.552,154.97,23.260
2017-10-24 08:30:00,0.988,1.861,8.696,5.220,150.31,23.260
2017-10-24 09:00:00,0.922,1.526,14.286,5.261,161.83,23.310
2017-10-24 09:30:00,0.986,1.608,13.333,5.662,150.93,23.490
2017-10-24 10:00:00,0.978,1.641,13.333,5.821,151.81,23.900
2017-10-24 10:30:00,0.910,1.511,11.765,5.234,146.00,24.170
2017-10-24 11:00:00,1.015,1.622,13.333,5.854,150.84,24.770
2017-10-24 11:30:00,0.950,1.732,13.333,6.014,153.39,24.910
2017-10-24 12:00:00,1.058,1.789,13.333,6.461,154.36,24.770
2017-10-24 12:30:00,0.965,1.687,11.111,6.313,134.49,23.850
2017-10-24 13:00:00,0.974,1.807,12.500,6.326,151.28,23.990
2017-10-24 13:30:00,0.895,1.682,12.500,6.001,150.84,24.040
2017-10-24 14:00:00,0.968,1.524,12.500,6.320,154.80,23.900
2017-10-24 14:30:00,0.871,1.670,12.500,6.247,149.87,23.810
2017-10-24 15:00:00,0.927,1.688,12.500,6.067,143.46,23.670
2017-10-24 15:30:00,0.831,1.339,12.500,5.555,154.00,23.810
2017-10-24 16:00:00,0.923,1.468,12.500,5.736,153.57,24.270
2017-10-24 16:30:00,0.903,1.508,12.500,5.220,154.27,23.760
2017-10-24 17:00:00,0.887,1.395,13.333,5.103,153.92,23.540
2017-10-24 17:30:00,0.937,1.636,12.500,5.087,144.33,23.400
2017-10-24 18:00:00,0.990,1.671,12.500,4.966,139.67,23.310
2017-10-24 18:30:00,0.883,1.431,13.333,4.672,148.82,23.260
2017-10-24 19:00:00,0.867,1.537,11.765,4.328,146.00,23.220
2017-10-24 19:30:00,0.898,1.490,12.500,4.354,156.47,23.130
2017-10-24 20:00:00,0.881,1.530,12.500,4.151,154.71,23.080
2017-10-24 20:30:00,0.942,1.664,10.526,4.416,143.63,23.040
2017-10-24 21:00:00,0.847,1.544,12.500,4.046,154.44,23.040
2017-10-24 21:30:00,0.948,1.634,12.500,4.301,158.75,23.220
2017-10-24 22:00:00,0.862,1.704,12.500,4.223,152.86,23.170
2017-10-24 22:30:00,0.837,1.639,11.111,4.336,156.73,23.130
2017-10-24 23:00:00,0.819,1.431,12.500,4.207,155.32,23.040
2017-10-24 23:30:00,0.821,1.581,12.500,4.020,146.71,22.990
2017-10-25 00:00:00,0.823,1.396,12.500,4.065,153.39,22.990
2017-10-25 00:30:00,0.840,1.720,10.000,4.160,148.91,22.990
2017-10-25 01:00:00,0.822,1.610,10.000,4.145,134.31,22.950
2017-10-25 01:30:00,0.836,1.391,11.765,4.433,143.28,22.900
2017-10-25 02:00:00,0.805,1.324,11.765,4.413,146.62,22.900
2017-10-25 02:30:00,0.771,1.392,10.000,4.258,149.87,22.810
2017-10-25 03:00:00,0.741,1.552,12.500,4.147,127.46,22.770
2017-10-25 03:30:00,0.759,1.193,11.765,4.242,138.53,22.680
2017-10-25 04:00:00,0.756,1.364,11.765,4.371,127.46,22.630
2017-10-25 04:30:00,0.754,1.443,11.765,4.282,136.25,22.630
2017-10-25 05:00:00,0.746,1.237,12.500,4.523,129.74,22.590
2017-10-25 05:30:00,0.725,1.151,10.000,4.786,140.91,22.540
2017-10-25 06:00:00,0.704,1.154,12.500,4.556,133.35,22.410
2017-10-25 06:30:00,0.709,1.394,11.765,4.615,135.81,22.320
2017-10-25 07:00:00,0.750,1.531,12.500,4.903,133.61,22.360
2017-10-25 07:30:00,0.725,1.439,10.526,4.782,140.91,22.410
2017-10-25 08:00:00,0.693,1.131,11.765,4.501,120.42,22.450
2017-10-25 08:30:00,0.697,1.303,12.500,4.384,136.07,22.500
2017-10-25 09:00:00,0.727,1.296,10.526,4.715,144.77,22.590
2017-10-25 09:30:00,0.682,1.210,10.526,4.772,139.24,22.450
2017-10-25 10:00:00,0.635,1.033,13.333,4.633,142.49,22.410
2017-10-25 10:30:00,0.652,1.158,12.500,4.682,135.81,22.450
2017-10-25 11:00:00,0.691,1.534,11.765,4.205,134.58,22.540
2017-10-25 11:30:00,0.727,1.243,11.765,3.950,137.83,22.720
2017-10-25 12:00:00,0.730,1.331,11.111,3.678,141.52,22.680
2017-10-25 12:30:00,0.772,1.276,11.765,3.455,129.57,22.720
2017-10-25 13:00:00,0.785,1.371,11.765,3.453,141.87,22.680
2017-10-25 13:30:00,0.812,1.492,11.765,3.552,142.58,22.770
2017-10-25 14:00:00,0.835,1.447,12.500,3.544,141.70,22.680
2017-10-25 14:30:00,0.814,1.770,11.765,3.411,149.17,22.770
2017-10-25 15:00:00,0.865,1.589,11.111,3.480,358.93,22.720
2017-10-25 15:30:00,0.851,1.392,11.765,3.391,139.32,22.630
2017-10-25 16:00:00,0.890,1.617,11.765,3.368,152.07,22.630
2017-10-25 16:30:00,0.890,1.561,10.526,3.336,144.33,22.630
