Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
1-6-2018 9:00,0.605,1.06,5.868,8.107,109.11,25.05
1-6-2018 9:30,0.555,0.89,5.467,7.624,109.11,25.3
1-6-2018 10:00,0.562,1.07,5.585,7.635,110.11,25.6
1-6-2018 10:30,0.576,0.95,5.618,8.02,108.11,25.65
1-6-2018 11:00,0.626,1.02,5.674,6.776,113.11,25.5
1-6-2018 11:30,0.543,1.13,5.148,6.546,110.11,25.6
1-6-2018 12:00,0.592,0.93,5.456,6.782,110.11,25.5
1-6-2018 12:30,0.587,0.89,5.157,8.123,113.11,25.75
1-6-2018 13:00,0.614,0.93,5.238,7.548,117.11,26
1-6-2018 13:30,0.587,0.96,4.886,7.297,120.11,25.85
1-6-2018 14:00,0.617,0.96,4.79,7.289,113.11,25.9
1-6-2018 14:30,0.564,0.92,4.396,6.846,122.11,26.3
1-6-2018 15:00,0.591,1.01,4.69,6.553,117.11,26.15
1-6-2018 15:30,0.588,1.1,4.571,7.86,122.11,26.1
1-6-2018 16:00,0.577,0.94,4.322,7.508,116.11,26.1
1-6-2018 16:30,0.589,0.9,4.514,7.858,116.11,26.05
1-6-2018 17:00,0.583,0.89,4.548,7.549,115.11,26
1-6-2018 17:30,0.6,1.26,4.553,6.522,113.11,26
1-6-2018 18:00,0.581,1.04,4.716,7.803,115.11,25.95
1-6-2018 18:30,0.598,1.04,4.882,7.403,113.11,25.9
1-6-2018 19:00,0.565,0.94,4.664,7.038,115.11,25.95
1-6-2018 19:30,0.527,0.9,4.399,7.323,113.11,25.95
1-6-2018 20:00,0.51,0.94,4.419,8.135,110.11,25.95
1-6-2018 20:30,0.527,0.82,4.637,7.012,109.11,25.9
1-6-2018 21:00,0.508,0.89,4.429,6.999,115.11,25.95
1-6-2018 21:30,0.532,0.8,4.468,7.22,112.11,26
1-6-2018 22:00,0.518,0.86,4.409,7.747,115.11,26
1-6-2018 22:30,0.538,0.95,4.381,7.52,110.11,26
1-6-2018 23:00,0.506,0.91,4.354,7.302,112.11,26
1-6-2018 23:30,0.493,0.82,4.301,7.248,113.11,25.95
1-7-2018 0:00,0.528,0.96,4.404,7.588,110.11,25.9
1-7-2018 0:30,0.55,1.02,4.364,7.855,108.11,25.85
1-7-2018 1:00,0.545,1.03,4.69,8.878,105.11,25.8
1-7-2018 1:30,0.509,0.95,4.534,7.497,105.11,25.8
1-7-2018 2:00,0.552,1,4.927,7.363,99.11,25.8
1-7-2018 2:30,0.504,1.02,4.828,7.472,105.11,25.8
1-7-2018 3:00,0.448,0.79,4.762,8.914,106.11,25.7
1-7-2018 3:30,0.478,0.83,5.157,7.363,108.11,25.6
1-7-2018 4:00,0.436,0.78,5.117,7.524,106.11,25.55
1-7-2018 4:30,0.474,0.76,5.55,7.576,108.11,25.4
1-7-2018 5:00,0.475,0.83,5.768,7.252,110.11,25.35
1-7-2018 5:30,0.436,0.73,5.654,6.765,116.11,25.3
1-7-2018 6:00,0.459,0.73,5.658,6.781,108.11,25.25
1-7-2018 6:30,0.441,0.75,5.516,9.418,113.11,25.25
1-7-2018 7:00,0.455,0.76,5.653,7.778,110.11,25.2
1-7-2018 7:30,0.461,0.68,5.612,7.326,110.11,25.25
1-7-2018 8:00,0.472,0.77,5.674,7.607,112.11,25.3
1-7-2018 8:30,0.461,0.69,5.441,7.278,117.11,25.35
1-7-2018 9:00,0.518,1.03,5.839,7.548,110.11,25.45
