Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
2019-01-07 05:30:00,1.277,1.980,5.184,8.865,70.09,-99.9
2019-01-07 06:00:00,1.307,2.380,5.267,9.109,75.09,-99.9
2019-01-07 06:30:00,1.346,2.210,5.552,9.063,68.09,-99.9
2019-01-07 07:00:00,1.345,2.280,5.669,8.318,68.09,-99.9
2019-01-07 07:30:00,1.409,2.340,5.706,8.417,74.09,-99.9
2019-01-07 08:00:00,1.395,2.090,5.599,9.277,68.09,-99.9
2019-01-07 08:30:00,1.442,2.340,5.884,8.568,74.09,-99.9
2019-01-07 09:00:00,1.389,2.210,5.618,8.916,79.09,-99.9
2019-01-07 09:30:00,1.351,2.070,5.810,8.738,72.09,-99.9
2019-01-07 10:00:00,1.309,2.190,5.476,8.880,63.09,-99.9
2019-01-07 10:30:00,1.414,2.550,5.788,8.643,67.09,-99.9
2019-01-07 11:00:00,1.380,2.240,5.580,8.539,68.09,-99.9
2019-01-07 11:30:00,1.415,2.510,5.453,8.534,64.09,-99.9
2019-01-07 12:00:00,1.505,2.110,6.036,7.983,65.09,-99.9
2019-01-07 12:30:00,1.486,2.160,5.935,8.619,67.09,-99.9
2019-01-07 13:00:00,1.444,2.220,5.554,9.786,71.09,-99.9
2019-01-07 13:30:00,1.467,2.600,5.755,8.533,74.09,-99.9
2019-01-07 14:00:00,1.433,2.210,5.706,9.234,67.09,-99.9
2019-01-07 14:30:00,1.346,2.070,5.770,8.726,70.09,-99.9
2019-01-07 15:00:00,1.397,2.330,5.858,8.501,67.09,-99.9
2019-01-07 15:30:00,1.368,2.730,5.664,8.905,67.09,-99.9
2019-01-07 16:00:00,1.367,2.200,5.657,8.245,72.09,-99.9
2019-01-07 16:30:00,1.284,2.200,5.667,8.173,67.09,-99.9
2019-01-07 17:00:00,1.353,2.230,5.795,8.782,77.09,-99.9
2019-01-07 17:30:00,1.282,1.780,5.557,7.951,72.09,-99.9
2019-01-07 18:00:00,1.452,2.190,5.806,9.616,61.09,-99.9
2019-01-07 18:30:00,1.261,2.090,5.303,8.500,67.09,-99.9
2019-01-07 19:00:00,1.377,2.380,5.848,9.250,63.09,-99.9
2019-01-07 19:30:00,1.319,2.220,5.685,9.173,65.09,-99.9
2019-01-07 20:00:00,1.375,2.330,5.550,8.916,68.09,-99.9
2019-01-07 20:30:00,1.397,2.210,5.780,8.273,75.09,-99.9
2019-01-07 21:00:00,1.290,1.960,5.445,8.243,67.09,-99.9
2019-01-07 21:30:00,1.428,2.270,5.635,7.620,77.09,-99.9
2019-01-07 22:00:00,1.455,2.340,5.691,8.548,78.09,-99.9
2019-01-07 22:30:00,1.328,2.500,5.233,8.551,68.09,-99.9
2019-01-07 23:00:00,1.439,2.210,5.431,8.933,72.09,-99.9
2019-01-07 23:30:00,1.489,3.090,5.456,8.512,57.09,-99.9
2019-01-08 00:00:00,1.438,2.280,5.394,8.881,71.09,-99.9
2019-01-08 00:30:00,1.447,2.340,5.327,9.278,65.09,-99.9
2019-01-08 01:00:00,1.422,2.350,5.465,8.584,65.09,-99.9
2019-01-08 01:30:00,1.490,2.380,5.466,8.177,64.09,-99.9
2019-01-08 02:00:00,1.610,2.400,5.452,7.807,61.09,-99.9
2019-01-08 02:30:00,1.540,2.500,5.508,8.211,67.09,-99.9
2019-01-08 03:00:00,1.473,2.640,5.150,9.269,64.09,-99.9
2019-01-08 03:30:00,1.500,2.410,5.381,8.202,64.09,-99.9
2019-01-08 04:00:00,1.484,2.080,5.338,9.109,65.09,-99.9
2019-01-08 04:30:00,1.499,2.360,5.250,8.847,74.09,-99.9
2019-01-08 05:00:00,1.538,2.870,5.522,8.805,68.09,-99.9
2019-01-08 05:30:00,1.446,2.440,5.521,8.878,68.09,-99.9
2019-01-08 06:00:00,1.438,2.360,5.480,7.623,67.09,-99.9
2019-01-08 06:30:00,1.386,2.080,5.402,8.791,67.09,-99.9
2019-01-08 07:00:00,1.422,2.490,5.502,8.983,72.09,-99.9
2019-01-08 07:30:00,1.372,2.490,5.324,7.551,64.09,-99.9
2019-01-08 08:00:00,1.332,2.210,5.563,8.177,74.09,-99.9
2019-01-08 08:30:00,1.328,1.970,5.518,8.782,77.09,-99.9
2019-01-08 09:00:00,1.380,2.130,5.782,9.273,63.09,-99.9
2019-01-08 09:30:00,1.360,2.200,5.602,7.193,68.09,-99.9
2019-01-08 10:00:00,1.318,2.120,5.506,8.424,77.09,-99.9
2019-01-08 10:30:00,1.412,2.440,5.605,8.522,70.09,-99.9
2019-01-08 11:00:00,1.397,2.200,5.788,8.911,75.09,-99.9
2019-01-08 11:30:00,1.413,2.160,5.794,8.508,71.09,-99.9
2019-01-08 12:00:00,1.399,2.250,6.064,8.180,74.09,-99.9
2019-01-08 12:30:00,1.259,2.720,5.857,8.846,74.09,-99.9
2019-01-08 13:00:00,1.297,2.750,5.917,8.920,71.09,-99.9
2019-01-08 13:30:00,1.395,2.320,6.078,7.881,72.09,-99.9
